"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US39017","Butler County, Ohio","382378","*****","318592","2626","31642","1985","781","785","13085","1204","0","195","6419","2438","11859","2522","843","512","11016","2493"
"0500000US39023","Clark County, Ohio","134585","*****","117175","467","11167","1077","126","127","726","241","0","195","405","412","4986","1186","46","87","4940","1179"
"0500000US39025","Clermont County, Ohio","205466","*****","194656","646","2624","607","55","94","2237","780","0","195","737","452","5157","1177","436","468","4721","1042"
"0500000US39035","Cuyahoga County, Ohio","1243857","*****","778016","3737","363507","3998","3432","1121","38700","2095","605","360","15384","3107","44213","4514","3305","1318","40908","4601"
"0500000US39041","Delaware County, Ohio","204826","*****","176818","1045","6806","861","319","361","12823","1379","0","195","1152","1056","6908","1602","605","597","6303","1405"
"0500000US39043","Erie County, Ohio","74615","*****","63801","739","7328","754","723","761","46","80","25","42","833","617","1859","785","112","162","1747","756"
"0500000US39045","Fairfield County, Ohio","155782","*****","135804","786","10941","1583","0","195","1983","642","0","195","275","275","6779","1858","134","132","6645","1843"
"0500000US39049","Franklin County, Ohio","1310300","*****","857827","5339","298151","5224","3351","1619","72084","2571","68","116","24186","4250","54633","6373","3624","1236","51009","6257"
"0500000US39055","Geauga County, Ohio","94031","*****","91037","294","1211","350","188","205","674","262","0","195","238","294","683","507","0","195","683","507"
"0500000US39057","Greene County, Ohio","167995","*****","143377","745","13007","1077","154","185","4888","508","0","195","690","497","5879","1055","261","243","5618","1018"
"0500000US39061","Hamilton County, Ohio","816684","*****","547335","2627","208138","4571","909","511","24334","906","1279","1367","7520","2653","27169","4224","503","323","26666","4259"
"0500000US39063","Hancock County, Ohio","75930","*****","69877","756","1198","480","0","195","1384","549","0","195","1275","566","2196","724","192","321","2004","635"
"0500000US39081","Jefferson County, Ohio","65767","*****","60032","315","3163","1019","44","60","1119","1010","0","195","390","319","1019","510","0","195","1019","510"
"0500000US39085","Lake County, Ohio","230514","*****","208276","1567","10504","1268","133","168","2941","711","147","205","3229","1606","5284","1791","0","195","5284","1791"
"0500000US39089","Licking County, Ohio","175769","*****","159316","1173","7207","936","313","309","3682","193","76","148","1069","954","4106","1126","79","116","4027","1126"
"0500000US39093","Lorain County, Ohio","309461","*****","265593","1822","25734","2153","1071","504","3396","571","75","132","3331","982","10261","2269","1034","634","9227","2233"
"0500000US39095","Lucas County, Ohio","429899","*****","306634","2595","80289","3249","1367","591","6707","787","457","402","9941","2471","24504","3357","5443","1736","19061","3120"
"0500000US39099","Mahoning County, Ohio","229642","*****","181135","2084","32943","1949","604","371","2206","329","37","65","3033","1776","9684","2376","1241","1133","8443","2189"
"0500000US39101","Marion County, Ohio","65256","*****","58259","378","3627","783","239","160","459","90","74","96","358","361","2240","771","118","219","2122","696"
"0500000US39103","Medina County, Ohio","179146","*****","170228","760","2575","535","104","196","1885","400","0","195","784","413","3570","949","593","394","2977","896"
"0500000US39109","Miami County, Ohio","106222","*****","99547","72","1402","721","341","493","1846","532","0","195","38","72","3048","900","0","195","3048","900"
"0500000US39113","Montgomery County, Ohio","532331","*****","386743","2058","108345","3509","1576","577","12140","1115","414","533","4009","1938","19104","3494","1289","750","17815","3427"
"0500000US39119","Muskingum County, Ohio","86183","*****","78837","274","3667","792","157","196","222","139","0","195","89","160","3211","855","121","199","3090","848"
"0500000US39133","Portage County, Ohio","162927","*****","148176","313","7006","985","0","195","3330","520","45","78","246","235","4124","1134","131","207","3993","1118"
"0500000US39139","Richland County, Ohio","121099","*****","105522","250","10266","1406","290","246","1033","245","60","112","343","335","3585","1427","0","195","3585","1427"
"0500000US39141","Ross County, Ohio","76931","*****","69435","246","4446","740","0","195","512","448","47","88","234","146","2257","523","58","56","2199","511"
"0500000US39151","Stark County, Ohio","371574","*****","323782","1789","27636","2420","630","603","3951","501","0","195","4341","1884","11234","2501","340","255","10894","2512"
"0500000US39153","Summit County, Ohio","541918","*****","422487","1844","77677","3005","1337","631","20151","1501","0","195","4417","2032","15849","3300","1171","1376","14678","3465"
"0500000US39155","Trumbull County, Ohio","198627","*****","176212","446","16382","953","132","244","1564","195","0","195","201","210","4136","1036","155","163","3981","1022"
"0500000US39165","Warren County, Ohio","232173","*****","204965","511","8559","1041","443","398","13920","1235","0","195","361","363","3925","1429","82","106","3843","1441"
"0500000US39169","Wayne County, Ohio","115967","*****","110011","465","3167","811","91","121","241","240","0","195","819","480","1638","832","0","195","1638","832"
"0500000US39173","Wood County, Ohio","130696","*****","119500","896","3594","485","293","269","2210","308","45","76","1506","696","3548","930","373","304","3175","901"
"0500000US40017","Canadian County, Oklahoma","144447","*****","115278","1570","5395","507","5889","1195","3883","491","0","161","4458","1274","9544","2097","2336","1265","7208","1548"
"0500000US40027","Cleveland County, Oklahoma","281669","*****","215544","2098","12952","1473","12872","1545","13263","1101","98","118","8059","2290","18881","2762","822","473","18059","2738"
"0500000US40031","Comanche County, Oklahoma","120422","*****","75141","1548","17707","2096","3957","925","2602","454","913","977","4092","1245","16010","2145","669","510","15341","2136"
"0500000US40037","Creek County, Oklahoma","71604","*****","55778","702","1429","341","7494","816","465","154","16","27","1291","677","5131","946","159","116","4972","952"
"0500000US40101","Muskogee County, Oklahoma","68362","*****","38846","794","7212","577","12314","995","217","166","0","161","2842","826","6931","1145","269","308","6662","1134"
"0500000US40109","Oklahoma County, Oklahoma","792582","*****","538226","5762","118296","4264","24568","2586","27276","1473","711","298","35134","5720","48371","5048","2463","1171","45908","4942"
"0500000US40119","Payne County, Oklahoma","82040","*****","66152","564","3212","421","2896","988","3324","700","98","174","256","224","6102","989","0","161","6102","989"
"0500000US40125","Pottawatomie County, Oklahoma","72679","*****","54800","535","2597","244","9342","1041","432","275","48","73","503","301","4957","1121","62","100","4895","1130"
"0500000US40131","Rogers County, Oklahoma","91984","*****","68566","563","1064","143","12531","1175","1611","156","147","128","311","244","7754","1304","308","257","7446","1317"
"0500000US40143","Tulsa County, Oklahoma","648360","*****","462263","2743","66174","2079","32715","2519","21879","974","186","185","15253","2507","49890","2859","1876","772","48014","2700"
"0500000US40145","Wagoner County, Oklahoma","80110","*****","59612","725","2597","425","7317","977","1357","217","173","268","2053","727","7001","1092","233","147","6768","1085"
"0500000US41003","Benton County, Oregon","92101","*****","77312","1010","1041","442","933","690","6924","641","190","166","1054","585","4647","1289","390","289","4257","1278"
"0500000US41005","Clackamas County, Oregon","416075","*****","362162","3597","3762","934","1903","1061","19111","1622","1370","843","9703","2777","18064","2609","2367","2177","15697","1945"
"0500000US41017","Deschutes County, Oregon","191996","*****","179918","1539","752","671","1008","668","2668","712","102","169","1796","1220","5752","1167","306","467","5446","1054"
"0500000US41019","Douglas County, Oregon","110283","*****","100815","1465","165","194","2149","647","1381","388","3","12","1211","819","4559","1165","851","895","3708","779"
"0500000US41029","Jackson County, Oregon","219564","*****","200335","2627","2167","486","2877","1010","3567","754","699","624","2723","2144","7196","1761","738","589","6458","1585"
"0500000US41033","Josephine County, Oregon","87393","*****","81035","1019","330","333","526","408","1103","322","314","494","760","943","3325","812","83","140","3242","804"
"0500000US41035","Klamath County, Oregon","67653","*****","57992","1387","511","422","3599","932","613","263","39","91","1706","957","3193","1120","498","512","2695","1014"
"0500000US41039","Lane County, Oregon","379611","*****","324162","2740","3290","922","3998","1474","10779","1529","1428","288","14171","2769","21783","2650","3102","1476","18681","2104"
"0500000US41043","Linn County, Oregon","127335","*****","110981","1695","858","263","716","605","1116","383","0","207","6484","2129","7180","1558","1165","837","6015","1383"
"0500000US41047","Marion County, Oregon","346868","*****","272176","6616","5299","1160","3000","1204","7366","1345","3638","170","37873","6630","17516","2633","4425","1647","13091","2273"
"0500000US41051","Multnomah County, Oregon","811880","*****","636383","4010","45483","3296","7906","1772","64309","2572","5500","699","11192","2759","41107","4024","3474","1415","37633","3998"
"0500000US41053","Polk County, Oregon","85234","*****","72667","1970","209","208","3106","981","1509","756","128","166","4282","1811","3333","1224","656","591","2677","1059"
"0500000US41059","Umatilla County, Oregon","77516","*****","66943","1806","763","261","2750","798","982","136","125","124","3904","1801","2049","652","99","124","1950","635"
"0500000US41067","Washington County, Oregon","597695","*****","452678","6045","14670","1301","3139","966","62998","3719","3106","554","28941","6395","32163","4591","5017","1975","27146","3934"
"0500000US41071","Yamhill County, Oregon","107002","*****","95193","2126","260","157","1271","743","1442","531","1279","1070","3691","2063","3866","1335","356","291","3510","1282"
"0500000US42001","Adams County, Pennsylvania","102811","*****","96606","885","1281","546","359","332","770","356","0","177","1753","812","2042","643","0","177","2042","643"
"0500000US42003","Allegheny County, Pennsylvania","1218452","*****","971262","1667","157323","4194","1466","474","48655","1616","157","267","5991","1767","33598","4464","2154","842","31444","4324"
"0500000US42007","Beaver County, Pennsylvania","164742","*****","148316","671","8680","1216","413","229","1034","289","25","46","848","501","5426","1557","234","302","5192","1494"
"0500000US42011","Berks County, Pennsylvania","420152","*****","349164","4167","21274","2604","384","266","6085","653","0","177","30031","4375","13214","2568","3157","1658","10057","2026"
"0500000US42017","Bucks County, Pennsylvania","628195","*****","546729","2416","24896","1788","340","265","31672","2073","638","539","9253","2295","14667","2659","2637","1286","12030","2392"
"0500000US42019","Butler County, Pennsylvania","187888","*****","179306","527","2167","411","0","177","3032","551","0","177","601","399","2782","789","180","188","2602","780"
"0500000US42021","Cambria County, Pennsylvania","131730","*****","123050","661","4361","752","130","148","444","228","137","142","618","532","2990","689","21","27","2969","692"
"0500000US42027","Centre County, Pennsylvania","162805","*****","142490","552","6076","428","63","148","11373","481","0","177","911","457","1892","642","42","92","1850","633"
"0500000US42029","Chester County, Pennsylvania","522046","*****","441393","3184","31220","1623","262","184","29646","1452","0","177","7314","2467","12211","2636","606","378","11605","2617"
"0500000US42033","Clearfield County, Pennsylvania","79388","*****","74891","621","1896","461","263","192","362","203","0","177","238","121","1738","688","169","276","1569","786"
"0500000US42037","Columbia County, Pennsylvania","65456","*****","61574","623","1265","305","56","55","782","157","137","267","1163","619","479","246","0","177","479","246"
"0500000US42039","Crawford County, Pennsylvania","85063","*****","81136","214","870","331","69","82","344","235","0","177","189","160","2455","451","289","214","2166","459"
"0500000US42041","Cumberland County, Pennsylvania","251423","*****","218641","1274","9372","1513","386","439","11174","859","114","138","3049","1232","8687","1313","881","717","7806","1212"
"0500000US42043","Dauphin County, Pennsylvania","277097","*****","192416","2762","57569","2578","656","434","12593","1413","239","403","5404","2239","8220","2454","976","667","7244","2210"
"0500000US42045","Delaware County, Pennsylvania","564751","*****","387267","1961","125853","2734","1655","575","31189","1558","0","177","3743","1028","15044","2926","636","314","14408","2853"
"0500000US42049","Erie County, Pennsylvania","272061","*****","234857","1658","20597","2039","946","395","4909","534","63","111","3421","1460","7268","2133","449","290","6819","2051"
"0500000US42051","Fayette County, Pennsylvania","130441","*****","120140","498","5484","764","182","295","611","153","0","177","642","449","3382","795","0","177","3382","795"
"0500000US42055","Franklin County, Pennsylvania","154835","*****","143190","1238","4897","1315","66","99","671","509","0","177","596","555","5415","1133","747","580","4668","957"
"0500000US42063","Indiana County, Pennsylvania","84501","*****","80084","139","1433","447","41","58","847","243","37","68","247","181","1812","480","49","83","1763","463"
"0500000US42069","Lackawanna County, Pennsylvania","210793","*****","190838","1701","4518","1099","64","73","6020","826","42","69","2572","1279","6739","1629","628","608","6111","1400"
"0500000US42071","Lancaster County, Pennsylvania","543557","*****","476288","3769","24117","2912","1484","813","12368","1314","222","249","16636","3739","12442","2706","951","521","11491","2670"
"0500000US42073","Lawrence County, Pennsylvania","86184","*****","80253","293","3724","544","145","213","368","188","0","177","3","8","1691","582","54","69","1637","576"
"0500000US42075","Lebanon County, Pennsylvania","141314","*****","121786","1902","4366","667","47","81","2126","444","0","177","10985","2297","2004","946","840","784","1164","612"
"0500000US42077","Lehigh County, Pennsylvania","368100","*****","289058","5059","26790","3412","1387","1264","13064","1067","30","55","22793","5547","14978","3139","2175","1114","12803","3011"
"0500000US42079","Luzerne County, Pennsylvania","317646","*****","277736","3059","15225","2651","585","204","4248","818","360","372","12564","2536","6928","1702","656","399","6272","1644"
"0500000US42081","Lycoming County, Pennsylvania","113664","*****","104565","426","4872","854","292","111","858","167","100","183","499","338","2478","850","184","192","2294","827"
"0500000US42085","Mercer County, Pennsylvania","110683","*****","100638","306","6307","752","189","219","943","266","0","177","442","290","2164","901","63","81","2101","900"
"0500000US42089","Monroe County, Pennsylvania","169507","*****","128299","3347","26984","2726","73","117","4333","889","60","109","4592","2052","5166","2029","1067","838","4099","1729"
"0500000US42091","Montgomery County, Pennsylvania","828604","*****","650976","3374","75819","2654","627","297","65612","1450","299","313","12816","3069","22455","3055","2458","1040","19997","2928"
"0500000US42095","Northampton County, Pennsylvania","304807","*****","258795","3455","17588","1987","730","746","8998","1146","932","1282","7789","2610","9975","2860","1138","691","8837","2844"
"0500000US42097","Northumberland County, Pennsylvania","91083","*****","85247","589","2570","556","0","177","321","120","0","177","1246","755","1699","829","20","40","1679","830"
"0500000US42101","Philadelphia County, Pennsylvania","1584138","*****","623482","9156","657756","7424","4326","1263","116907","2640","582","433","122538","8656","58547","7568","13575","4246","44972","6382"
"0500000US42107","Schuylkill County, Pennsylvania","142067","*****","132576","1174","5390","1144","373","358","714","305","0","177","1258","836","1756","569","198","227","1558","477"
"0500000US42111","Somerset County, Pennsylvania","73952","*****","70202","318","1944","464","39","80","200","309","0","177","362","299","1205","419","98","112","1107","435"
"0500000US42125","Washington County, Pennsylvania","207346","*****","194060","268","7066","1122","0","177","2308","516","49","86","180","190","3683","1283","32","38","3651","1282"
"0500000US42129","Westmoreland County, Pennsylvania","350611","*****","331653","905","9092","998","198","185","3558","523","148","170","1040","912","4922","1182","180","182","4742","1138"
"0500000US42133","York County, Pennsylvania","448273","*****","393886","3149","24439","3185","979","728","7293","465","271","339","7646","2338","13759","2322","716","414","13043","2302"
"0500000US44003","Kent County, Rhode Island","163861","*****","149942","1333","3268","625","1112","640","4667","558","0","220","2179","1215","2693","1023","207","207","2486","1007"
"0500000US44005","Newport County, Rhode Island","82542","*****","73500","944","3086","840","618","583","937","508","686","864","997","534","2718","957","0","220","2718","957"
"0500000US44007","Providence County, Rhode Island","636084","*****","467713","8675","63073","3976","2124","992","26537","1732","197","212","53731","7593","22709","3454","5195","1668","17514","3176"
"0500000US44009","Washington County, Rhode Island","126179","*****","115675","2403","1020","573","398","251","2491","560","0","220","2753","2411","3842","834","4","7","3838","834"
"0500000US45003","Aiken County, South Carolina","169401","*****","120302","754","43943","1082","313","297","1527","725","0","214","776","631","2540","1050","485","549","2055","978"
"0500000US45007","Anderson County, South Carolina","200482","*****","158917","1587","29898","1621","79","106","1131","796","132","161","3062","1594","7263","1997","177","319","7086","1895"
"0500000US45013","Beaufort County, South Carolina","188715","*****","139511","3000","33104","1454","682","730","2194","508","248","305","8906","3036","4070","1755","479","467","3591","1659"
"0500000US45015","Berkeley County, South Carolina","221091","*****","146659","2211","52921","1459","1098","497","4567","1041","594","545","7098","2232","8154","2096","1189","921","6965","1869"
"0500000US45019","Charleston County, South Carolina","405905","*****","279489","1785","107456","1471","982","419","6957","814","0","214","3845","1772","7176","1783","26","46","7150","1785"
"0500000US45035","Dorchester County, South Carolina","160647","*****","107363","1680","40410","2032","102","123","2639","1304","492","740","3098","1395","6543","2371","2102","1507","4441","1848"
"0500000US45041","Florence County, South Carolina","138159","*****","71932","753","58588","1734","726","845","1678","544","96","165","1890","1073","3249","1515","725","575","2524","1401"
"0500000US45045","Greenville County, South Carolina","514213","*****","372739","5170","90346","2359","6399","3783","13396","984","1230","1110","17151","4039","12952","3031","2883","1622","10069","2465"
"0500000US45047","Greenwood County, South Carolina","70741","*****","44542","1154","23677","1019","0","214","467","418","0","214","896","667","1159","1152","811","1117","348","370"
"0500000US45051","Horry County, South Carolina","344147","*****","282431","2049","45995","1527","3258","1007","5131","665","0","214","2979","1534","4353","1954","682","630","3671","1858"
"0500000US45055","Kershaw County, South Carolina","65592","*****","46476","1002","15034","1087","85","155","45","38","0","214","1155","1015","2797","1566","392","693","2405","1058"
"0500000US45057","Lancaster County, South Carolina","95380","*****","70577","1409","18752","2560","603","569","1498","284","0","214","638","611","3312","2254","137","236","3175","2294"
"0500000US45059","Laurens County, South Carolina","66994","*****","47281","972","15673","893","180","110","328","407","11","20","1632","1003","1889","959","0","214","1889","959"
"0500000US45063","Lexington County, South Carolina","295032","*****","231299","1976","44125","1563","853","325","5810","831","81","138","5193","1819","7671","1986","906","727","6765","1866"
"0500000US45073","Oconee County, South Carolina","78374","*****","68956","1040","5423","884","139","167","583","252","88","150","426","506","2759","1200","0","214","2759","1200"
"0500000US45075","Orangeburg County, South Carolina","86934","*****","30177","719","52599","1716","476","308","729","198","478","790","338","329","2137","1495","74","121","2063","1482"
"0500000US45077","Pickens County, South Carolina","124937","*****","110422","947","9139","831","186","305","2638","307","0","214","1032","901","1520","894","153","183","1367","809"
"0500000US45079","Richland County, South Carolina","414576","*****","183495","2159","192288","4039","986","421","12487","950","384","461","8803","2676","16133","4004","798","506","15335","4052"
"0500000US45083","Spartanburg County, South Carolina","313888","*****","230310","2279","63608","1641","620","346","6695","1023","84","113","4464","2314","8107","2018","637","453","7470","1949"
"0500000US45085","Sumter County, South Carolina","106512","*****","48223","413","52663","2299","0","214","1588","526","0","214","767","653","3271","2083","562","736","2709","1949"
"0500000US45091","York County, South Carolina","274118","*****","202740","1576","53194","1048","1833","536","6503","781","86","124","4584","1430","5178","1394","664","517","4514","1360"
"0500000US46099","Minnehaha County, South Dakota","192876","*****","164076","1266","12368","1372","4251","1052","5248","258","0","163","1414","909","5519","2050","129","178","5390","2024"
"0500000US46103","Pennington County, South Dakota","111729","*****","92421","1095","1537","537","10645","1827","1506","396","39","68","371","344","5210","2017","94","155","5116","2006"
"0500000US47001","Anderson County, Tennessee","76482","*****","69820","487","2842","865","636","55","661","449","0","211","418","417","2105","1067","228","359","1877","993"
"0500000US47009","Blount County, Tennessee","131349","*****","122926","595","3551","411","228","356","775","461","0","211","547","444","3322","895","148","267","3174","803"
"0500000US47011","Bradley County, Tennessee","106727","*****","93618","2228","5119","1179","39","71","840","422","0","211","3359","2128","3752","1104","79","150","3673","1114"
"0500000US47037","Davidson County, Tennessee","692587","*****","436621","4967","187929","5902","927","450","25440","1559","852","1053","24049","6594","16769","2548","2037","906","14732","2445"
"0500000US47065","Hamilton County, Tennessee","364286","*****","274604","1804","67960","2516","699","429","7632","987","785","1182","2840","1312","9766","2154","258","274","9508","2126"
"0500000US47093","Knox County, Tennessee","465289","*****","397193","1914","40800","1999","1379","576","10020","935","0","211","5216","1992","10681","2559","215","178","10466","2556"
"0500000US47113","Madison County, Tennessee","97605","*****","55310","654","36987","1009","80","142","1094","284","0","211","2621","873","1513","861","39","54","1474","860"
"0500000US47119","Maury County, Tennessee","94340","*****","78694","986","11440","858","311","405","697","421","0","211","831","582","2367","990","371","443","1996","1023"
"0500000US47125","Montgomery County, Tennessee","205950","*****","142322","1705","43001","1799","1577","487","4967","1357","1072","1017","4659","1726","8352","1958","595","488","7757","1891"
"0500000US47141","Putnam County, Tennessee","78843","*****","72509","1132","1905","755","440","545","892","351","0","211","1962","1118","1135","867","0","211","1135","867"
"0500000US47147","Robertson County, Tennessee","71012","*****","61235","1206","5182","796","59","81","504","90","0","211","1732","1225","2300","1088","372","409","1928","1000"
"0500000US47149","Rutherford County, Tennessee","324890","*****","245749","2834","49658","2254","1505","611","11120","1086","0","211","6589","2734","10269","2935","1496","1072","8773","2517"
"0500000US47155","Sevier County, Tennessee","97892","*****","95845","941","152","155","113","211","337","324","0","211","555","360","890","569","0","211","890","569"
"0500000US47157","Shelby County, Tennessee","935764","*****","367604","4318","505484","3434","1502","594","24879","1127","74","122","21468","4062","14753","3269","484","308","14269","3223"
"0500000US47163","Sullivan County, Tennessee","157668","*****","148064","575","3701","904","200","326","1060","501","25","42","1078","718","3540","1076","0","211","3540","1076"
"0500000US47165","Sumner County, Tennessee","187149","*****","161546","1657","13152","1489","665","278","2434","449","494","596","3345","1379","5513","1733","951","907","4562","1451"
"0500000US47179","Washington County, Tennessee","128607","*****","116745","828","4998","1063","291","333","2335","254","0","211","1355","809","2883","1158","206","239","2677","1153"
"0500000US47187","Williamson County, Tennessee","231729","*****","204326","1806","10219","762","1245","1710","9958","1319","0","211","427","396","5554","1596","571","613","4983","1504"
"0500000US47189","Wilson County, Tennessee","140625","*****","123075","1095","10039","1303","86","150","1079","696","0","211","1993","1061","4353","1480","335","359","4018","1430"
"0500000US48005","Angelina County, Texas","87092","*****","69167","1815","12912","724","1493","1574","1049","106","0","228","1735","1037","736","528","74","100","662","533"
"0500000US48021","Bastrop County, Texas","86976","*****","55858","3774","7028","1019","118","147","772","98","0","228","21470","4338","1730","1115","493","733","1237","868"
"0500000US48027","Bell County, Texas","355642","*****","222838","5379","93615","4972","2333","1025","9396","1281","1549","1257","7375","1994","18536","2715","1932","827","16604","2637"
"0500000US48029","Bexar County, Texas","1986049","*****","1603079","11680","153706","4193","13710","4024","61139","2661","1017","680","88755","10062","64643","6797","16060","3456","48583","5750"
"0500000US48037","Bowie County, Texas","94324","*****","64329","1211","23985","530","1090","231","1323","292","0","228","2034","1032","1563","808","332","345","1231","662"
"0500000US48039","Brazoria County, Texas","370200","*****","257444","7357","54959","1413","1721","1127","26291","755","211","276","22220","6494","7354","2299","3272","2075","4082","1333"
"0500000US48041","Brazos County, Texas","226758","*****","178038","2405","24515","1678","248","249","14767","859","0","228","3564","2300","5626","1533","579","400","5047","1510"
"0500000US48061","Cameron County, Texas","423908","*****","402981","3188","2917","1236","535","444","3630","476","166","214","11441","3205","2238","1214","870","653","1368","1000"
"0500000US48085","Collin County, Texas","1005146","*****","681648","6669","101248","2082","4647","1146","160058","3227","154","190","26583","6062","30808","4068","4135","1461","26673","4055"
"0500000US48091","Comal County, Texas","148373","*****","137396","1573","2897","690","407","424","939","504","0","228","2159","1297","4575","1056","196","193","4379","976"
"0500000US48099","Coryell County, Texas","74808","*****","53881","1415","11903","1560","318","496","1560","418","96","128","795","533","6255","1558","63","80","6192","1562"
"0500000US48113","Dallas County, Texas","2637772","*****","1597748","15157","601408","5721","12699","1765","168061","3470","919","396","196482","14669","60455","5919","12160","2815","48295","5349"
"0500000US48121","Denton County, Texas","859064","*****","631974","6929","87572","3196","4402","1469","79674","2187","986","1028","21269","5704","33187","5158","8383","2788","24804","4279"
"0500000US48135","Ector County, Texas","162124","*****","125268","6037","8257","1460","925","782","2276","690","109","181","21130","5555","4159","1653","1929","1077","2230","1271"
"0500000US48139","Ellis County, Texas","179436","*****","146090","2694","19602","890","2394","1579","1198","333","46","80","3322","1381","6784","2320","1610","1174","5174","1900"
"0500000US48141","El Paso County, Texas","840758","*****","656680","11909","25580","2044","3447","1104","10895","1225","1246","259","117083","12273","25827","4541","7681","2181","18146","3874"
"0500000US48157","Fort Bend County, Texas","787858","*****","409247","8036","163689","3105","1341","774","164125","2564","43","71","29117","7308","20296","4225","6608","2518","13688","3448"
"0500000US48167","Galveston County, Texas","337890","*****","265058","3024","42102","2242","906","509","10986","963","1037","1350","6364","2175","11437","2951","1556","1238","9881","2500"
"0500000US48181","Grayson County, Texas","133991","*****","114158","1875","7629","1520","1168","512","2366","246","0","228","2667","1632","6003","1216","506","407","5497","1167"
"0500000US48183","Gregg County, Texas","123707","*****","93250","777","25568","1001","275","302","1525","434","363","484","549","448","2177","1077","257","346","1920","996"
"0500000US48187","Guadalupe County, Texas","163694","*****","130959","3699","15258","1505","440","365","2842","550","9","15","9571","3205","4615","1144","539","367","4076","1082"
"0500000US48201","Harris County, Texas","4698619","*****","2868885","21676","901166","8614","21230","6195","331452","5181","3511","911","461642","19865","110733","9478","22304","4145","88429","8678"
"0500000US48209","Hays County, Texas","222631","*****","196770","3871","8461","1660","688","619","3552","733","0","228","5723","3209","7437","2200","1365","879","6072","2113"
"0500000US48213","Henderson County, Texas","82299","*****","74444","353","5237","671","13","26","440","206","0","228","348","325","1817","721","22","47","1795","723"
"0500000US48215","Hidalgo County, Texas","865939","*****","751719","10042","4285","580","1514","609","8735","758","0","228","88329","9697","11357","2988","9624","2882","1733","635"
"0500000US48231","Hunt County, Texas","96493","*****","77998","2259","8376","203","1622","864","1556","171","0","228","6300","2279","641","361","0","228","641","361"
"0500000US48245","Jefferson County, Texas","255001","*****","148260","1966","84690","1526","799","596","10081","533","0","228","5858","1692","5313","1500","831","511","4482","1454"
"0500000US48251","Johnson County, Texas","171361","*****","154440","2516","6372","984","436","549","2039","620","0","228","4255","2539","3819","1394","198","312","3621","1369"
"0500000US48257","Kaufman County, Texas","128622","*****","105024","1545","15867","605","382","355","1800","160","198","222","1581","1123","3770","1265","734","698","3036","976"
"0500000US48291","Liberty County, Texas","86323","*****","66810","4028","9386","610","533","838","164","146","23","42","8752","4178","655","511","0","228","655","511"
"0500000US48303","Lubbock County, Texas","307412","*****","249837","4365","21991","2626","2704","1117","7174","782","531","663","15423","3021","9752","2216","1360","666","8392","2234"
"0500000US48309","McLennan County, Texas","254607","*****","202647","1997","37263","1280","797","428","4501","605","28","52","4181","1784","5190","1442","533","343","4657","1335"
"0500000US48329","Midland County, Texas","172578","*****","142376","3950","13430","2312","3069","2321","3415","974","182","223","5239","2418","4867","2087","2005","1306","2862","1786"
"0500000US48339","Montgomery County, Texas","590925","*****","508494","5229","30101","3015","2222","1436","18352","1393","229","261","15662","4792","15865","4290","3197","1738","12668","3712"
"0500000US48347","Nacogdoches County, Texas","65711","*****","49757","1197","11019","1161","498","544","1019","182","71","93","1670","1108","1677","1084","182","200","1495","1000"
"0500000US48355","Nueces County, Texas","362265","*****","327726","2517","13856","1202","1243","588","7916","528","359","486","6950","2066","4215","1542","825","494","3390","1234"
"0500000US48361","Orange County, Texas","83572","*****","72848","717","7777","639","140","147","1102","220","0","228","502","497","1203","812","0","228","1203","812"
"0500000US48367","Parker County, Texas","138371","*****","129550","1589","2231","739","1662","1101","1063","367","227","432","518","440","3120","1655","963","1197","2157","1348"
"0500000US48375","Potter County, Texas","119648","*****","92101","1641","12544","1295","1412","666","7117","337","175","329","3515","1087","2784","1216","488","455","2296","1262"
"0500000US48381","Randall County, Texas","136271","*****","123349","1179","4097","910","612","350","2382","432","578","591","1852","928","3401","1236","672","769","2729","980"
"0500000US48397","Rockwall County, Texas","100657","*****","84966","2028","6688","799","455","246","2115","605","0","228","3092","1817","3341","1246","901","824","2440","1051"
"0500000US48409","San Patricio County, Texas","66893","*****","61983","1031","1093","479","0","228","521","302","223","310","1865","944","1208","475","225","271","983","405"
