GEO_ID,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M
id,Geographic Area Name,Estimate!!Total:,Margin of Error!!Total:,Estimate!!Total:!!White alone,Margin of Error!!Total:!!White alone,Estimate!!Total:!!Black or African American alone,Margin of Error!!Total:!!Black or African American alone,Estimate!!Total:!!American Indian and Alaska Native alone,Margin of Error!!Total:!!American Indian and Alaska Native alone,Estimate!!Total:!!Asian alone,Margin of Error!!Total:!!Asian alone,Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total:!!Some other race alone,Margin of Error!!Total:!!Some other race alone,Estimate!!Total:!!Two or more races:,Margin of Error!!Total:!!Two or more races:,Estimate!!Total:!!Two or more races:!!Two races including Some other race,Margin of Error!!Total:!!Two or more races:!!Two races including Some other race,"Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
0500000US51069,"Frederick County, Virginia",89313,*****,80873,902,4268,996,184,280,1357,325,19,35,526,639,2086,954,238,330,1848,863
0500000US51085,"Hanover County, Virginia",107766,*****,91174,1077,10749,853,0,208,1419,702,0,208,1631,979,2793,983,0,208,2793,983
0500000US51087,"Henrico County, Virginia",330818,*****,180176,2599,102393,3307,622,264,28217,1971,41,68,6494,2647,12875,4600,1104,755,11771,4326
0500000US51095,"James City County, Virginia",76523,*****,61632,590,10242,662,37,64,2123,428,0,208,341,357,2148,928,260,354,1888,793
0500000US51107,"Loudoun County, Virginia",413538,*****,260807,4254,33157,1428,1622,702,81355,2569,471,172,14481,4008,21645,3699,4055,1482,17590,3290
0500000US51121,"Montgomery County, Virginia",98535,*****,84480,520,4667,320,825,627,5995,828,70,126,910,542,1588,692,160,175,1428,684
0500000US51153,"Prince William County, Virginia",470335,*****,269954,7174,98650,3331,2547,1223,42182,2856,529,283,30983,7578,25490,4970,2075,1127,23415,4608
0500000US51161,"Roanoke County, Virginia",94186,*****,82723,620,5983,857,372,482,3629,279,0,208,224,344,1255,761,31,50,1224,756
0500000US51165,"Rockingham County, Virginia",81948,*****,75964,836,3611,1285,204,253,215,262,113,182,553,469,1288,863,278,297,1010,842
0500000US51177,"Spotsylvania County, Virginia",136215,*****,94853,1528,22802,1504,598,488,3430,975,136,224,7544,1919,6852,1586,1067,945,5785,1326
0500000US51179,"Stafford County, Virginia",152882,*****,99699,2777,29199,1473,216,271,5421,813,0,208,11344,3207,7003,1898,451,385,6552,1811
0500000US51199,"York County, Virginia",68280,*****,49544,1475,10282,754,0,208,4004,712,57,114,1938,1195,2455,1047,500,628,1955,933
0500000US51510,"Alexandria city, Virginia",159428,*****,101087,3213,33266,1906,105,138,9227,1152,36,70,7259,3194,8448,2096,859,634,7589,1995
0500000US51550,"Chesapeake city, Virginia",244835,*****,147098,1850,73569,2970,454,624,8655,915,0,208,5643,2068,9416,2616,461,425,8955,2520
0500000US51650,"Hampton city, Virginia",134510,*****,53875,1062,67315,2205,29,57,3459,566,312,310,3443,1508,6077,1882,1209,761,4868,1706
0500000US51680,"Lynchburg city, Virginia",82168,*****,52367,1006,23704,1282,211,259,1499,626,0,208,1698,1490,2689,1049,290,244,2399,991
0500000US51700,"Newport News city, Virginia",179225,*****,86265,2075,74156,2063,549,635,5643,810,427,670,3084,1574,9101,2443,972,639,8129,2368
0500000US51710,"Norfolk city, Virginia",242742,*****,114295,2060,100025,1841,816,422,8913,785,45,75,7491,1915,11157,2032,933,418,10224,1915
0500000US51740,"Portsmouth city, Virginia",94398,*****,37612,923,50972,1335,39,69,1195,569,187,196,1101,828,3292,1336,104,123,3188,1331
0500000US51760,"Richmond city, Virginia",230436,*****,102870,2341,104272,2588,390,301,4673,718,0,208,10344,2366,7887,2636,288,283,7599,2615
0500000US51770,"Roanoke city, Virginia",99143,*****,60753,1661,30538,2098,0,208,2625,968,0,208,747,701,4480,2093,64,123,4416,2102
0500000US51800,"Suffolk city, Virginia",92108,*****,46453,678,38737,1805,0,208,1705,377,0,208,883,569,4330,1567,838,682,3492,1636
0500000US51810,"Virginia Beach city, Virginia",449974,*****,295353,2642,85176,3147,1392,667,32452,1623,406,109,8682,2833,26513,3710,1760,885,24753,3883
0500000US53005,"Benton County, Washington",204390,*****,167823,4038,4709,1506,1658,709,4496,871,114,199,18240,3880,7350,1637,467,382,6883,1599
0500000US53007,"Chelan County, Washington",77200,*****,56989,2421,1313,684,569,401,414,288,18,48,15944,2839,1953,1135,516,635,1437,621
0500000US53009,"Clallam County, Washington",77331,*****,67038,834,214,207,4794,597,1243,478,0,210,1214,1038,2828,796,210,388,2618,693
0500000US53011,"Clark County, Washington",488241,*****,410386,3953,10764,1481,2727,946,22008,1849,4374,538,11597,3222,26385,3099,3440,1336,22945,2914
0500000US53015,"Cowlitz County, Washington",110593,*****,98387,1878,660,223,689,588,1505,413,272,245,1139,1037,7941,2230,2444,2066,5497,917
0500000US53021,"Franklin County, Washington",95222,*****,67975,5461,1710,718,1587,1332,1255,523,141,203,18024,5321,4530,1528,173,160,4357,1490
0500000US53025,"Grant County, Washington",97733,*****,67429,4524,180,213,1729,860,743,483,0,210,24115,4572,3537,1757,1132,882,2405,1475
0500000US53027,"Grays Harbor County, Washington",75061,*****,65316,1172,1890,943,2657,1111,961,389,74,76,907,857,3256,1509,5,10,3251,1509
0500000US53029,"Island County, Washington",85141,*****,71109,1208,3134,240,1173,358,3662,698,1129,1150,860,593,4074,1407,622,603,3452,1256
0500000US53033,"King County, Washington",2252782,*****,1398899,9198,151745,5064,15174,2297,425891,6988,15988,1823,102437,10101,142648,9706,13209,3291,129439,8943
0500000US53035,"Kitsap County, Washington",271473,*****,218361,2066,8171,1253,3200,777,13800,1483,2637,493,5983,2421,19321,2156,1474,862,17847,1979
0500000US53041,"Lewis County, Washington",80707,*****,71368,1434,406,454,232,191,144,125,99,141,1631,1380,6827,1147,1193,825,5634,741
0500000US53045,"Mason County, Washington",66768,*****,56698,1097,206,258,1977,921,577,144,56,67,2427,959,4827,696,431,530,4396,573
0500000US53053,"Pierce County, Washington",904980,*****,649316,4882,61029,4023,11187,2309,57593,3603,12472,2460,32553,5037,80830,5636,5102,1576,75728,5599
0500000US53057,"Skagit County, Washington",129205,*****,106748,2697,1297,612,3989,1794,2589,599,93,100,9867,2979,4622,1056,504,471,4118,930
0500000US53061,"Snohomish County, Washington",822083,*****,604756,5773,27797,2605,10920,2290,98832,2327,3445,931,27017,4582,49316,5119,4954,1742,44362,4838
0500000US53063,"Spokane County, Washington",522798,*****,459016,2071,10859,1414,7266,1616,12000,1762,3443,255,5871,1682,24343,3289,1999,916,22344,3123
0500000US53067,"Thurston County, Washington",290536,*****,235404,2394,11195,1305,4635,1242,16267,1790,2567,543,3822,1967,16646,2588,1916,990,14730,2355
0500000US53073,"Whatcom County, Washington",229247,*****,188188,3039,1914,674,5208,1105,8771,1501,861,312,10631,3299,13674,2202,1648,1249,12026,2119
0500000US53077,"Yakima County, Washington",250873,*****,189216,5737,2899,632,10632,2140,2839,710,1261,1046,35459,5481,8567,1998,4139,1692,4428,1237
0500000US54003,"Berkeley County, West Virginia",119171,*****,103164,1150,9191,1416,87,151,1318,462,0,207,1153,880,4258,1393,417,430,3841,1252
0500000US54011,"Cabell County, West Virginia",91945,*****,83678,475,4263,655,0,207,1335,407,0,207,62,84,2607,818,0,207,2607,818
0500000US54033,"Harrison County, West Virginia",67256,*****,63406,217,567,457,0,207,536,530,226,349,831,305,1690,820,0,207,1690,820
0500000US54039,"Kanawha County, West Virginia",178124,*****,157599,512,12070,1341,831,321,2248,164,0,207,537,425,4839,1377,132,168,4707,1392
0500000US54061,"Monongalia County, West Virginia",105612,*****,94709,544,4017,754,30,57,3502,470,0,207,864,565,2490,939,93,110,2397,916
0500000US54081,"Raleigh County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54107,"Wood County, West Virginia",83518,*****,79670,594,994,783,1733,1318,373,306,0,207,140,211,608,487,286,326,322,353
0500000US55009,"Brown County, Wisconsin",264542,*****,222885,2829,7196,979,6618,1244,9369,593,21,41,9680,3433,8773,2241,669,647,8104,2202
0500000US55025,"Dane County, Wisconsin",546695,*****,460464,2394,27819,2018,1791,637,33065,1565,472,418,6334,2063,16750,2677,1315,880,15435,2606
0500000US55027,"Dodge County, Wisconsin",87839,*****,82571,409,2659,1005,406,256,526,251,62,106,309,255,1306,1066,0,153,1306,1066
0500000US55035,"Eau Claire County, Wisconsin",104646,*****,96121,252,1936,315,393,280,4216,743,87,166,134,134,1759,726,61,82,1698,722
0500000US55039,"Fond du Lac County, Wisconsin",103403,*****,95812,962,1618,541,263,152,1289,616,250,432,1419,962,2752,882,255,375,2497,842
0500000US55055,"Jefferson County, Wisconsin",84769,*****,78950,1269,778,615,385,310,530,379,0,153,2184,1200,1942,548,177,235,1765,500
0500000US55059,"Kenosha County, Wisconsin",169561,*****,146989,1706,12730,953,747,622,2879,490,537,660,2484,1469,3195,1180,665,540,2530,979
0500000US55063,"La Crosse County, Wisconsin",118016,*****,107160,521,1872,522,423,364,5433,1118,89,160,812,546,2227,1222,10,18,2217,1221
0500000US55071,"Manitowoc County, Wisconsin",78981,*****,73622,526,1219,864,595,188,2538,792,0,153,344,325,663,419,40,63,623,419
0500000US55073,"Marathon County, Wisconsin",135692,*****,122654,571,423,359,388,196,7961,650,222,240,682,371,3362,792,14,35,3348,790
0500000US55079,"Milwaukee County, Wisconsin",945726,*****,556872,6756,248624,4169,5713,1382,40166,1983,318,227,57934,6850,36099,5000,6508,1953,29591,4886
0500000US55087,"Outagamie County, Wisconsin",187885,*****,167807,1418,2875,719,2829,1036,6887,631,237,253,2650,1454,4600,1108,476,402,4124,1022
0500000US55089,"Ozaukee County, Wisconsin",89221,*****,83241,437,519,458,105,140,1982,522,0,153,403,267,2971,832,101,128,2870,806
0500000US55097,"Portage County, Wisconsin",70772,*****,65426,490,873,152,286,185,2394,179,0,153,1118,518,675,381,172,201,503,314
0500000US55101,"Racine County, Wisconsin",196311,*****,157426,2524,22830,1451,1243,458,2726,408,0,153,5161,2258,6925,2265,2293,1499,4632,1734
0500000US55105,"Rock County, Wisconsin",163354,*****,140116,2285,7537,1209,44,72,2023,435,61,100,8774,2305,4799,1448,397,353,4402,1368
0500000US55109,"St. Croix County, Wisconsin",90687,*****,87115,226,713,435,36,50,914,383,0,153,141,226,1768,600,0,153,1768,600
0500000US55117,"Sheboygan County, Wisconsin",115340,*****,100581,1598,2336,740,582,199,6861,226,0,153,2159,1145,2821,1276,766,797,2055,1039
0500000US55127,"Walworth County, Wisconsin",103868,*****,97838,1044,1416,568,359,353,409,310,0,153,1948,971,1898,658,317,244,1581,605
0500000US55131,"Washington County, Wisconsin",136034,*****,128012,751,2501,490,224,323,2643,506,57,104,1315,762,1282,798,395,434,887,645
0500000US55133,"Waukesha County, Wisconsin",404198,*****,370945,2169,6660,1419,912,363,15415,1092,257,256,3725,2262,6284,1847,696,506,5588,1773
0500000US55139,"Winnebago County, Wisconsin",171907,*****,155315,2212,4049,781,1084,343,4560,1278,986,1311,3186,2230,2727,998,51,81,2676,1016
0500000US55141,"Wood County, Wisconsin",72999,*****,69301,177,680,391,346,157,1479,210,0,153,138,133,1055,548,34,70,1021,548
0500000US56021,"Laramie County, Wyoming",99500,*****,88060,1452,1845,895,1872,851,1002,491,226,203,2545,1084,3950,1245,507,566,3443,1095
0500000US56025,"Natrona County, Wyoming",79858,*****,74769,550,1024,677,840,445,787,807,0,207,742,538,1696,789,273,267,1423,710
0500000US72013,"Arecibo Municipio, Puerto Rico",81966,*****,56637,3262,3369,1329,0,234,964,641,0,234,20033,3027,963,677,887,584,76,138
0500000US72021,"Bayamón Municipio, Puerto Rico",169269,*****,114990,4237,14813,2130,296,295,307,512,0,234,10739,2677,28124,3691,809,426,27315,3668
0500000US72025,"Caguas Municipio, Puerto Rico",124606,*****,92104,4409,9819,2218,148,165,177,176,0,234,18418,3817,3940,1974,1015,734,2925,1827
0500000US72031,"Carolina Municipio, Puerto Rico",146984,*****,83768,4902,25741,4041,495,574,167,231,0,234,30140,4876,6673,2904,1304,1048,5369,2452
0500000US72061,"Guaynabo Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72097,"Mayagüez Municipio, Puerto Rico",71530,*****,25994,3579,1959,815,0,234,27,44,0,234,42915,3551,635,447,448,388,187,201
0500000US72113,"Ponce Municipio, Puerto Rico",131881,*****,108065,3782,8321,2266,36,63,0,234,0,234,5063,1535,10396,2982,718,530,9678,2879
0500000US72127,"San Juan Municipio, Puerto Rico",318441,*****,183816,7630,41261,4655,401,288,1475,1017,109,180,52884,5854,38495,4834,2544,1304,35951,4609
0500000US72135,"Toa Alta Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72137,"Toa Baja Municipio, Puerto Rico",74271,*****,57304,2863,9848,2482,0,234,0,234,0,234,4366,1762,2753,987,58,70,2695,997
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",63674,*****,37802,3665,8949,2898,0,234,0,234,0,234,1485,939,15438,3976,129,173,15309,3962
